中药名称,成分ID,分子式,来源药材,CNE1_IC50,CNE2_IC50,细胞凋亡率,IL2,IFNγ,TNFα,结合能,靶点ID,通路,复方配伍,口服生物利用度,半衰期,CNE1_IC50_log,CNE2_IC50_log,CNE1_IC50_scaled,CNE2_IC50_scaled,IL2_scaled,IFNγ_scaled,TNFα_scaled,结合能_scaled,通路_Hippo,通路_JAK-STAT,通路_MAPK,通路_NF-κB,通路_Notch,通路_PI3K-Akt,通路_TGF-β,通路_TNF-α,通路_Wnt,通路_mTOR,靶点ID_4-1BB,靶点ID_CD28,靶点ID_CD40,靶点ID_CTLA-4,靶点ID_GITR,靶点ID_ICOS,靶点ID_IFNAR1,靶点ID_IFNGR1,靶点ID_IL-2RA,靶点ID_IL-6R,靶点ID_LAG3,靶点ID_OX40,靶点ID_PD-1,靶点ID_PD-L1,靶点ID_STING,靶点ID_TIGIT,靶点ID_TIM3,靶点ID_TLR4,靶点ID_TLR7,靶点ID_TLR9,免疫激活评分,CNE1_抑制评分,CNE2_抑制评分,抗肿瘤活性评分,双效综合评分
佩兰,CMP048,C34H51O13,佩兰,15.935246592868214,7.1254963100089705,17.245131408927413,180.83409845159696,116.16257723471493,182.86415405435372,-7.963607987992341,4-1BB,NF-κB,枳实+砂仁+砂仁,22.69969663852331,9.575595588330524,1.2023588156843084,0.8528151804637902,0.05297256060622342,0.05995154216662408,0.898417373653247,0.35555315870970644,0.7175510946698223,0.5069601457548909,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155.57450664567116,-1.202358788430606,-0.8528151195144286,-1.0275869539725173,77.27345984584932
延胡索,CMP049,C33H54O10,延胡索,87.45468654399335,34.002841569995105,50.79176602104937,36.87139231102039,117.94982051003639,242.40867930779498,-6.412160297504952,TLR4,PI3K-Akt,川芎+木香+牛膝,73.33295662908348,19.703250027740424,1.941783092487429,1.5315152247146218,0.34773725770343483,0.33438371770938974,0.1352129976245751,0.362280952285233,0.9733234310472563,0.7029191506579253,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,130.96394968965916,-1.941783087521492,-1.5315152119423223,-1.7366491497319072,64.61365026996363
黄柏,CMP050,C38H51O19,黄柏,34.83150216802327,76.84946455911414,23.440366356507038,199.99555800957543,63.384648424433344,84.51114388883612,-5.6950386106287985,IFNAR1,TGF-β,三七+乳香+茯苓,40.137589665801976,4.731685878034361,1.5419722170218702,1.8856408515945837,0.1308527712830472,0.771870822474538,0.9999999999999999,0.15687902448164742,0.29507767511167177,0.7934967789055719,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,110.7058699392968,-1.5419722045534308,-1.8856408459433474,-1.7138065252483892,54.49603170702421
栀子,CMP051,C28H25O10,栀子,53.86710382012785,31.637321759716173,66.60367097635505,99.11296495612801,253.83174996319806,101.44262518288271,-4.4229586380470165,TLR9,Notch,单味药,75.3512991664992,19.428962155485596,1.7313236342719343,1.5001997251455963,0.20930729160479802,0.31023048599900865,0.46518068083321723,0.8737869037292009,0.3678065197951524,0.95416963117937,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,161.69937702698243,-1.7313236262096023,-1.500199711418313,-1.6157616688139576,80.04180767908424
生地,CMP052,C18H75O19,生地,173.19286818734494,51.82192105492589,68.173270304673,27.425578235227743,274.9413870436746,206.92526512604263,-4.9229618102559405,PD-1,Hippo,当归+桔梗,89.5620280990633,9.622991488608655,2.238530006986524,1.714513516761886,0.7011039669371617,0.5163261194576472,0.08513692701529765,0.9532507812509574,0.8209051237505587,0.8910156333519339,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,180.28180782585093,-2.2385300044789473,-1.7145135083813692,-1.9765217564301583,89.1526430347104
乳香,CMP053,C10H60O12,乳香,41.53697285923688,8.843351355801406,27.914674990593127,168.6429888636524,173.66518872427392,185.900174551359,-7.777827952906206,CD28,MAPK,丹皮+川芎,61.11613857382483,15.32464307184229,1.6184348531979367,0.9466169294515884,0.15848911796781615,0.07749176769573493,0.8337873841538906,0.572012610815281,0.7305922609651894,0.5304255007452954,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.82902451421296,-1.6184348427423247,-0.9466168803418743,-1.2825258615420996,87.27324932633543
黄芩,CMP055,C38H64O15,黄芩,81.33827050291303,7.246953166190238,64.33332797923953,113.85972550381491,102.16391992900876,25.29447477989393,-10.404241330278493,PD-L1,Wnt,川芎+佩兰,12.929661722952668,15.878711472417256,1.9102949390948412,0.8601555146046573,0.3225286777299112,0.06119168210432963,0.543359206952694,0.3028574356440322,0.040713638350655806,0.1986905959531089,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,82.61182805671616,-1.9102949337554789,-0.8601554546767894,-1.3852251942161342,40.613301431250015
黄芩,CMP056,C27H22O7,黄芩,50.12411942716524,50.2548158568691,74.70173266388746,108.66241217163898,244.32146447249667,63.954356635244245,-11.368583951556257,IL-6R,PI3K-Akt,豆蔻+熟地,62.87353771665093,8.049404690087307,1.7000467647408544,1.7011776946318422,0.1938807214081468,0.500325131091904,0.5158061525190304,0.8379869438081006,0.20677640002574466,0.0768871851066828,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,149.5136164310636,-1.7000467560764732,-1.701177685989994,-1.7006122210332335,73.90650210501519
桔梗,CMP057,C17H18O10,桔梗,36.96780193444725,80.30850158065482,57.55874254702829,191.0299852931255,185.55057396293657,157.77963228040102,-5.749504242052268,PD-L1,PI3K-Akt,桃仁+桃仁+牛膝,12.590825918373358,4.529077758032287,1.5678236404081207,1.9047615281974486,0.13965745087770198,0.807189454055225,0.952469882553359,0.6167532566778039,0.6098010250584485,0.7866173778141915,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,178.86311485723257,-1.567823628660209,-1.9047615227896215,-1.7362925757249152,88.56341114075383
藿香,CMP058,C50H37O16,藿香,52.25678214663081,91.44070807550548,18.243269684347265,157.24325187098276,217.13058713791125,117.53767192458008,-7.1049825378908595,STING,JAK-STAT,枸杞+枳实+黄芩,45.608895419396404,3.0191870454088146,1.7181426716625083,1.9611395851298465,0.20267041104977962,0.9208552799551283,0.7733527800010227,0.7356312027791397,0.43694247632022404,0.6154107173197296,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,169.28651199383336,-1.718142663351731,-1.9611395803803813,-1.8396411218660562,83.72343543598365
佩兰,CMP059,C32H31O10,佩兰,23.199919909349696,98.52812212628913,65.44459715277986,54.979875014505396,69.11344626228848,99.8106832444298,-7.421780743067791,TLR9,TGF-β,茯苓+乳香,89.96760351475095,17.53400217748655,1.3654865043438502,1.9935602099422756,0.08291363999815132,0.993221595828764,0.23121336892242964,0.1784441744649814,0.36079654531548694,0.5753968248616239,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,74.08254598259595,-1.3654864856241964,-1.993560205534453,-1.6795233455793248,36.20151131850831
茯苓,CMP060,C48H58O6,茯苓,43.82921036171551,91.16051482374185,13.878899501244394,142.0304398698682,62.84433070685617,53.69441377417917,-9.418713990763555,GITR,Wnt,女贞子+赤芍+黄连,86.50813016345585,7.312373763910806,1.6417636562725642,1.959806773932328,0.1679364891099101,0.9179943558977076,0.6927035271340007,0.15484508421215332,0.16270501738386306,0.32316978912230465,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.85518837595669,-1.6417636463637735,-1.9598067691682644,-1.800785207766019,41.02720158409534
人参,CMP061,C32H66O9,人参,9.04106263444362,94.90613854306876,63.97156581561257,60.28462248828035,79.02634631655008,149.45224257482508,-7.05513258940034,PD-1,Notch,川芎+苍术+丹皮,42.48740213956467,11.431515057968939,0.9562195259838464,1.9772943081430954,0.02455843924808337,0.956239192064239,0.2593359750768229,0.21575971299339058,0.5740308864629198,0.6217071244500281,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,94.53159804555166,-0.9562194779480706,-1.9772943035670534,-1.466756890757562,46.53242057739705
桃仁,CMP062,C23H60O6,桃仁,51.983033274139984,11.51220942730063,26.921650265552696,33.279162725952396,145.88688335878612,115.65123534195004,-11.595157665597679,TLR4,mTOR,柴胡+丹参+香附,35.01719366898185,18.551791628188457,1.7158616258778727,1.0611587193041814,0.20154216530938224,0.10474224647969427,0.11616913958299016,0.46744559022132737,0.4288393251050036,0.04826929498188348,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,103.03387276388517,-1.7158616175233299,-1.0611586815794973,-1.3885101495514136,50.82268130716688
当归,CMP063,C16H65O16,当归,28.854277498979307,47.76275797605501,68.99947528390737,137.77891471543535,100.00954680348491,16.921690397601616,-11.140023325030342,OX40,MAPK,单味药,55.62253151048235,5.477071943417538,1.4602102192501392,1.6790894055055041,0.1062178633439365,0.47487987750770916,0.6701644773366827,0.29474764003124443,0.004748507814668679,0.10575603657273658,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,86.41400025530504,-1.460210204198836,-1.6790893964127611,-1.5696498003057986,42.42217522749962
三七,CMP064,C29H75O5,三七,56.22535198894074,37.19503094808424,20.098715155825403,124.46796072075722,132.38838359729806,24.45990294699584,-11.688688270030237,TIM3,Notch,单味药,36.2372678109221,15.100566784487594,1.7499321906646803,1.5704849360749353,0.21902672323954264,0.3669776910836024,0.5995977409213874,0.4166326308281792,0.03712875146699046,0.03645570675395837,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,97.63371253924514,-1.749932182940505,-1.570484924398793,-1.6602085536696491,47.986751992787745
桃仁,CMP065,C38H55O18,桃仁,33.79271976431334,11.850854359640957,39.1578188602563,68.45878840523521,271.65478917278926,219.94329181827794,-6.965916155180505,IL-6R,Notch,香附+栀子+当归,48.435902697153125,13.05734365036771,1.5288231596754223,1.0737496975668566,0.12657146845421186,0.1081999936872299,0.3026705258466073,0.9408789053309854,0.8768238012095648,0.6329758019426115,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,195.18253973616967,-1.5288231468237052,-1.073749660920177,-1.3012864038719412,96.94062666614887
甘草,CMP066,C22H46O13,甘草,41.88305086910371,21.185276587511318,45.12736532276914,126.1808313794358,152.0495298831832,214.36859378905413,-6.180783208472652,OX40,TGF-β,黄柏+木香,35.10020789902537,4.983195748718538,1.622038319654873,1.3260341588696778,0.15991546554296657,0.20350947364702762,0.6086783592101134,0.490643894709351,0.8528777955362583,0.7321437416010377,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,162.98463950382023,-1.6220383092856554,-1.3260341383698524,-1.474036223827754,80.75530163999623
木香,CMP067,C26H76O11,木香,30.551416957839102,94.20706908641868,78.7582207533197,156.52311112665225,217.37226231424347,94.94454629628714,-8.08797536390777,STING,Wnt,熟地+白术+香附,53.45527015906225,21.6024906154252,1.4850313715990084,1.9740834971060126,0.11321256015454348,0.9491013162811871,0.7695350234294499,0.7365409506132166,0.33989414982133404,0.49125165143940874,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,162.3892021525792,-1.4850313573838094,-1.9740834924960138,-1.7295574249399115,80.32982236381964
黄连,CMP068,C22H51O15,黄连,82.96721864729534,63.805707042668246,49.34126137742393,61.60807867409186,50.5834428399024,189.10937952179586,-10.08574347242963,PD-L1,TGF-β,栀子+栀子,67.3886445000195,3.3125328098790017,1.9189065364928115,1.8048595323347343,0.3292423265880963,0.638687030776935,0.266352150165302,0.1086909183184774,0.7443773377578753,0.23891916677150649,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,95.44861459472727,-1.9189065312582805,-1.8048595255282198,-1.8618830283932502,46.79336578316701
熟地,CMP069,C41H32O19,熟地,64.94389387113671,33.87191478999098,16.262250435806145,119.08533710332092,169.84263753020932,184.9326543869695,-4.506644961994992,4-1BB,Hippo,桔梗+藿香+黄芩,86.97051040666739,22.29891305161819,1.8125383309533443,1.5298397609638434,0.25495986755374694,0.33304688474743677,0.5710622819162527,0.5576232236956548,0.7264362971400535,0.9435994463994458,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,159.14245245917084,-1.8125383242661186,-1.5298397481421746,-1.6711890362041466,78.73563171148335
生地,CMP070,C31H53O5,生地,48.92076005551361,12.152029340995293,21.374598377781705,97.19374949614863,92.03416646426535,97.80470503045683,-6.107056836061944,LAG3,mTOR,乳香+桔梗+陈皮,36.23413269921408,10.219164672440922,1.6894932046937454,1.0846488451956104,0.18892112076073705,0.11127515250788811,0.45500614551871815,0.264725586878502,0.35217990537543725,0.7414559128468334,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,95.31320294368778,-1.6894931958162367,-1.0846488094571793,-1.387071002636708,46.96306597052554
赤芍,CMP071,C48H25O19,赤芍,65.71465333994968,69.58409045185115,14.348703226037529,32.46272108275479,105.90577576101354,110.27290404757336,-7.979836230092883,LAG3,TNF-α,单味药,48.254551978817915,11.464509473725416,1.8176622278444892,1.8425099610991438,0.2581365238798412,0.6976874385464896,0.1118408531012676,0.3169430578840043,0.40573680887669444,0.5049104020266,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,85.18299784350387,-1.8176622212356972,-1.8425099548578538,-1.8300860880467755,41.67645587772855
砂仁,CMP072,C11H65O13,砂仁,70.67284639043139,8.73216949259658,49.49181055914324,21.73402903576992,173.3417896390608,133.78945818176,-9.286490873900627,OX40,PI3K-Akt,枳实+白术+黄柏,56.6518142752814,3.0916578223888203,1.849252589277657,0.94112220656883,0.27857153111246913,0.07635654097207396,0.05496372888739467,0.5707952263003293,0.5067517043493845,0.33987052003608587,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,115.99376202088331,-1.8492525831325177,-0.9411221568338293,-1.3951873699831734,57.29928732545007
黄芪,CMP073,C44H32O16,黄芪,74.83464380034975,58.252815240844505,13.170286190948016,75.46048464680557,37.8527753913833,248.61906021207622,-4.5233376089204285,CTLA-4,Notch,半夏+黄芩+茯苓,88.26666279392808,15.855258816234759,1.8741027016383562,1.7653169262352766,0.295724223495867,0.581989013804374,0.3397893419236819,0.06076834177001787,1.0,0.9414910450006989,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.36497361421786,-1.8741026958349682,-1.7653169187799378,-1.819709807307453,55.272631903455206
白术,CMP074,C25H41O7,白术,18.668889271407057,54.188590153402124,47.01897776808065,148.29304677216433,140.2653437025163,15.816224312053327,-11.818117381424267,LAG3,Notch,单味药,46.8500222838877,4.567791583686647,1.2711185030948626,1.7339078599576387,0.06423916667391866,0.5404910860197132,0.72590413249434,0.4462841966347618,0.0,0.02010787883183851,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,105.33891880627182,-1.2711184798318573,-1.7339078519431383,-1.502513165887498,51.918202820192164
淫羊藿,CMP075,C45H37O18,淫羊藿,59.80047060045637,45.19766555861163,57.04165458105533,175.72035937941448,88.5255623411499,25.395631563159487,-8.488297508100315,IFNGR1,JAK-STAT,佩兰+熟地+栀子,56.08882684642296,14.281920736671285,1.7767046089494185,1.6551160138627532,0.23376144089575146,0.44868890195644284,0.8713073800834717,0.2515180036666885,0.041148155322386346,0.4406880845865835,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,95.74502221923215,-1.7767046016870263,-1.655116004253972,-1.7159103029704992,47.01455595813083
木香,CMP076,C15H72O16,木香,50.06645796180908,97.2567332990249,75.91104868823382,137.55507970168725,240.02528687454503,89.90259746933337,-8.669402932628444,OX40,MAPK,单味药,34.05891350361182,17.27426634222336,1.6995468762455452,1.9879196826727887,0.19364307183508658,0.9802400309289623,0.6689778376396338,0.8218146652817642,0.3182365578617626,0.41781316654024914,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,164.24741790112418,-1.6995468675711853,-1.987919678207345,-1.8437332728892653,81.20184231411746
女贞子,CMP077,C30H51O17,女贞子,54.02791809837434,83.11122223628819,13.607564037980966,81.66191524265456,189.391444987194,24.293675238645122,-11.417725373019977,IL-2RA,TGF-β,单味药,26.944621763920644,5.3705450454934205,1.732618240878141,1.919659674331307,0.20997008163850953,0.8358067419429986,0.37266562700662836,0.6312116058898202,0.03641472361716605,0.07068027003723176,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,107.54325513926752,-1.7326182328398065,-1.9196596691058456,-1.826138950972826,52.85855809414734
厚朴,CMP078,C25H78O15,厚朴,72.66675226907682,36.566695999606,28.30931391697468,107.43514260451697,159.23764206827533,38.17293441788781,-4.149452345227386,STING,Wnt,丹参+半夏+灵芝,79.12678731755858,18.048804710479246,1.861335756466499,1.5630857331127344,0.2867893396238461,0.360562052737908,0.5092999014953818,0.5177024018789074,0.09603280827487673,0.9887154436513428,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,107.37747993403158,-1.8613357504899763,-1.563085721235958,-1.7122107358629672,52.83263459908431
赤芍,CMP079,C39H62O6,赤芍,76.57270194096566,19.45113501445938,60.649056247760434,136.7512973580554,149.03211956549745,187.20147570087943,-5.962528372972919,OX40,TGF-β,单味药,77.12547948759638,2.70959946318959,1.8840739775318094,1.2889449707210414,0.3028875651230679,0.18580295390006793,0.6647166632113386,0.4792853325984361,0.7361819744430753,0.7597108975174368,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,156.79867974387943,-1.8840739718601476,-1.2889449483935798,-1.5865094601268637,77.60608514187628
乳香,CMP080,C35H25O16,乳香,64.1351305843049,93.45646838870209,73.89260183143833,82.92601289221834,24.404894723381524,140.0699339779931,-8.70929193426067,PD-1,TGF-β,熟地+人参+佩兰,63.92263616953683,19.541857075790865,1.8070959901057073,1.9706093701617897,0.25162657991294274,0.9414372787638752,0.3793671185507826,0.010145929918247268,0.5337293645310253,0.4127748986602855,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,76.66074195041604,-1.8070959833341538,-1.9706093655147654,-1.8888526744244596,37.38594463799579
桔梗,CMP081,C24H42O20,桔梗,95.98191916770487,25.07758152509532,58.80654212690895,66.99518166458537,251.85738203974657,33.94497587254563,-4.066602357732108,PD-L1,TNF-α,单味药,60.9398460444511,17.16543845043944,1.9821894339679071,1.3992856682585784,0.3828819280633185,0.24325200407793587,0.2949113561338745,0.8663547091228267,0.07787169555046872,0.9991799931204282,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,131.02500007703793,-1.9821894294431541,-1.3992856509405418,-1.690737540191848,64.66713126842303
生地,CMP082,C42H59O6,生地,5.609635103432585,8.360457932639456,74.79093670566462,180.86921366435163,177.78276193343538,22.731918336065895,-4.569869109962726,TIM3,NF-κB,黄柏+郁金,22.99602005717647,6.530860468998596,0.7489346895276293,0.9222301179225502,0.010415939006460779,0.07256116568159479,0.8986035335606148,0.5875125614744179,0.02970622757783979,0.9356137816570482,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,132.19344437349943,-0.7489346121082544,-0.9222300659762981,-0.8355823390422763,65.67893101722858
淫羊藿,CMP083,C50H34O17,淫羊藿,44.27173703150642,81.94337468718204,33.841492253257414,156.11107413943404,287.36035113610643,108.22521658760549,-8.680924629828892,PD-1,MAPK,枳实+藿香,44.54783569916358,16.632981736027652,1.646126571960235,1.9135138509048744,0.16976034622998118,0.8238823892770892,0.767350649155299,1.0,0.3969410076913203,0.41635789329317974,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,194.24502767255441,-1.6461265621504895,-1.9135138456049403,-1.779820203877715,96.23260373433835
丹参,CMP084,C25H36O17,丹参,36.709322583291986,10.060522440927672,76.00721591397168,94.49981434929612,125.69943111776233,39.02438231661278,-11.301622141159072,TLR7,Notch,单味药,17.169507356830998,13.747055524144155,1.564776382140864,1.0026205772996852,0.1385921378984444,0.08991974023795773,0.44072450864251483,0.3914531311259191,0.09969018596717694,0.0853449435038196,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,90.3370314468776,-1.5647763703102324,-1.0026205341315038,-1.283698452220868,44.526666497328364
柴胡,CMP085,C48H32O14,柴胡,45.356563502461256,30.811995272131806,44.518675954754926,22.020758552621338,141.7093553935686,113.95904984654321,-8.126149488528572,CTLA-4,Wnt,单味药,46.628930632455564,4.11625909065555,1.6566401518344072,1.4887198366449395,0.17423141796002498,0.30180345790788077,0.05648379771538615,0.45171994940115523,0.42157057561204836,0.4864299848633433,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,97.4776846771768,-1.6566401422592885,-1.488719822549959,-1.5726799824046238,47.95250234738609
丹参,CMP086,C28H23O18,丹参,60.71791557059149,69.83393725666625,43.530681967681865,43.75108155063672,131.50708311232225,89.99735123284395,-6.121005076470508,STING,mTOR,丹皮+丹参,19.11102588895985,13.968561698462077,1.783316861085397,1.8440665345930707,0.2375426560298471,0.7002385090311143,0.1716850053698688,0.41331511506364943,0.31864357078814837,0.7396941497352767,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,92.7273630799731,-1.7833168539327393,-1.8440665283741104,-1.8136916911534249,45.45683569440984
藿香,CMP087,C49H20O17,藿香,14.778733146937697,30.980431608558405,27.687717945176416,39.287214546612745,138.47582743273296,103.5928422390059,-8.40746623333093,IL-6R,Notch,豆蔻+佩兰+半夏,12.941213125420159,23.273844937005475,1.169637236728403,1.4910874779227987,0.048206033689744146,0.30352328364955555,0.14802024577473877,0.4395478467324334,0.37704273484300777,0.4508976561151452,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,98.25434800877878,-1.1696372073419552,-1.4910874639044507,-1.330362335623203,48.461992836577785
三七,CMP088,C39H41O20,三七,66.59429813709264,43.615098845128045,10.738344094920597,59.16029037669453,162.9893473470125,136.91747520959714,-7.355853635807967,IL-2RA,JAK-STAT,桔梗+厚朴+郁金,50.03726252957876,8.934249914788921,1.8234370526046326,1.639636871014267,0.26176194701458855,0.43253004318814614,0.2533754370272398,0.5318251007974512,0.520188039932429,0.5837238928085375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,124.01906861469251,-1.8234370460831362,-1.6396368610568328,-1.7315369535699845,61.143765830561264
红花,CMP089,C38H69O17,红花,48.140090589707185,44.37842788902968,58.77342858665663,70.59280010136308,104.07394329094329,205.39369517589407,-11.079317866409713,TIM3,TNF-α,单味药,36.479172444253535,10.806495823298693,1.6825069122137637,1.6471719230221105,0.18570362075264515,0.4403240439775311,0.313983782652094,0.3100474153636188,0.8143262951713128,0.11342357273036452,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,124.42552589955446,-1.682506903192292,-1.6471719132359486,-1.6648394082141202,61.38034324567017
黄芪,CMP090,C29H25O9,黄芪,70.76882598001372,21.37266345736487,62.66278467523441,163.65865983993956,37.51785041136603,38.91173145087846,-5.024165359920919,4-1BB,Wnt,厚朴+白术+赤芍,79.01092379658459,13.137445451439001,1.849841997070155,1.329858667554724,0.2789671074015184,0.2054227945447808,0.8073634454516703,0.0595075698538733,0.09920629639040779,0.8782328969396132,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.77825755179182,-1.84984199093335,-1.3298586472346325,-1.5898503190839914,37.094203616353916
丹参,CMP091,C42H78O18,丹参,12.668303613504015,31.232620251014392,22.813116283203847,101.11044543392991,163.03096345640506,98.1531716674881,-10.89706161172354,TLR4,Hippo,单味药,49.17136209537671,4.226820307249332,1.1027184975774709,1.494608434665006,0.03950797729287213,0.30609826555818204,0.47577013057724765,0.5319817580344797,0.3536767369569087,0.1364438489050881,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,124.99147051298743,-1.102718463295496,-1.4946084207598493,-1.2986634420276726,61.84640353547988
藿香,CMP092,C38H42O18,藿香,42.14741309213708,84.14928840802105,44.208965835777995,25.70741889942871,28.640997580041343,193.84830535817468,-9.663280723530347,ICOS,JAK-STAT,柴胡+厚朴+香附,71.80381105298969,12.392206889716551,1.6247709341216987,1.9250504529621297,0.16100502455866395,0.8464059568249133,0.07602827131584258,0.026092066618176757,0.7647333004249879,0.29227925128515,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77.32311630929755,-1.62477092381752,-1.9250504478011297,-1.7749106858093249,37.77410281174411
淫羊藿,CMP093,C28H52O13,淫羊藿,73.86288106573373,65.71349853562715,27.327213740644044,176.21387079260802,29.02451072577427,76.7615778141885,-5.102402996019806,CTLA-4,Notch,黄柏+郁金+红花,58.82094420955815,10.847842408847637,1.8684262494403983,1.8176545959158623,0.2917191397268219,0.6581666097617742,0.8739236831543631,0.027535740970526967,0.2617895665511057,0.8683509206345743,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.50243887234866,-1.8684262435606591,-1.8176545893069542,-1.8430404164338068,42.82969922795743
佩兰,CMP094,C33H73O20,佩兰,98.56334192391762,68.2506322764077,16.665761467003993,119.22938134403414,239.99349352156324,230.91064728000896,-4.060110194842605,OX40,PI3K-Akt,丹皮+甘草,21.37373064602943,15.545245596621143,1.9937154248202522,1.8341066854149684,0.39352116541381915,0.6840721121612966,0.5718259185399399,0.821694984251829,0.9239338607555789,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,201.03940599583825,-1.9937154204140048,-1.8341066790517384,-1.9139110497328717,99.5627474730527
